,PD_1y
2011,0.009312167125819395
2012,0.00968025511477744
2013,0.009691051696587759
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.02914121310681684
2034,0.0173297037838037
2035,0.029138373151985954
2036,0.017364533481971096
2037,0.017372571951316813
2038,0.017461016079598442
2039,0.017469058361562803
2040,0.03491111589032714
2041,0.03566360466562257
2042,0.035630887762348684
2043,0.07816228141401527
2044,0.07747786538556836
2045,0.08086918491393497
2046,0.08811099511934173
2047,0.08809044087057695
2048,0.08806475039768015
2049,0.08279114771909855
2050,0.08197542049599768
2051,0.08279114771909855
2052,0.08276303886863139
2053,0.08154432479206816
2054,0.010153715730341939
2055,0.01018144650444532
2056,0.010908138420783534
2057,0.010203016961307905
2058,0.010269280445896
2059,0.010269280445896
2060,0.010280069148455305
2061,0.06030722544858814
2062,0.04038188838575025
2063,0.005353091048244068
2064,0.004923878429148983
2065,0.005637492461995041
2066,0.005375588815713735
2067,0.005396042646224981
2068,0.005457411651751904
2069,0.013177058582269937
2070,0.013174541458241287
2071,0.012729492090299412
2072,0.013302953833162823
2073,0.01337978756731635
2074,0.013212301532381272
2075,0.013238737684567868
2076,0.08284465859289197
2077,0.06324959500976851
2078,0.06324784912685442
2079,0.0630366870769252
2080,0.0632321367283264
2081,0.0632653085037462
2082,0.08736227545899407
2083,0.08871629782062466
2084,0.08789187498323545
2085,0.08872187758107052
2086,0.08736782483565142
2087,0.088705138676588
2088,0.007111507335834594
2089,0.006885410068582139
2090,0.006864574410061654
2091,0.006904644509999984
2092,0.006976786715759517
2093,0.0070617806428598315
2094,0.007056968901927111
2095,0.005264366594233058
2096,0.005267406693462028
2097,0.00523852720429311
2098,0.005271966909812391
2099,0.005314532836048263
2100,0.005411852895411763
2101,0.0054042484368772665
2102,0.017855112694230645
2103,0.01781060726073119
2104,0.017658732981287766
2105,0.017875065908918807
2106,0.017467100678668187
2107,0.017916512154538048
2108,0.0179533588769232
2109,0.05441989742420796
2110,0.05435357958549349
2111,0.054348344716792306
2112,0.054367539771968294
2113,0.05433962017951508
2114,0.0543692848501611
2115,0.05354348171574131
2116,0.018841278220098016
2117,0.01899631516551023
2118,0.018993050246886554
2119,0.019006110175163942
2120,0.018867383028426814
2121,0.018911441024239025
2122,0.007323840132242878
2123,0.007323840132242878
2124,0.007372194085562015
2125,0.007331680534526439
2126,0.007414022971297719
2127,0.007478090106221635
2128,0.03322297446937644
2129,0.02919645439550811
2130,0.03323099542569896
2131,0.0016624253443102827
2132,0.002975338760783766
2133,0.0030012113700014697
2134,0.003021114728358311
2135,0.0016703550130118593
2136,0.0017318162624728349
2137,0.010856915923464883
2138,0.008844063998603602
2139,0.008778313915210889
2140,0.008186563164674976
2141,0.005291479438737701
2142,0.005118672390857559
2143,0.00504461222748015
2144,0.0
2145,0.0
2146,0.0
2147,0.005125755225078289
2148,0.005040189163502955
2149,0.0051176051334147375
2150,0.005150206691457985
2151,0.005158357577418421
2152,0.005274529287163571
2153,0.012738824533103356
2154,0.013272093977260388
2155,0.013100304824834036
2156,0.013104345911925518
2157,0.012769101231156994
2158,0.013164968061357116
2159,0.006543267593211557
2160,0.006509860031119322
2161,0.03494477060065723
2162,0.006576679635949747
2163,0.006513622165677527
2164,0.006576319489861573
2165,0.006503724024538957
2166,0.006639032533367929
2167,0.006645634821150823
2168,0.006630779918710468
2169,0.006498775100836558
2170,0.009095751525545622
2171,0.009277341918909941
2172,0.009178276283115221
2173,0.02166631246325246
2174,0.021434804521818427
2175,0.02143784932938828
2176,0.021459163989440554
2177,0.021465254216040255
2178,0.021765376080987213
2179,0.021529210284472845
2180,0.007764988334150758
2181,0.007838398198400374
2182,0.007824339352451857
2183,0.0077634266519852465
2184,0.00787589224852936
2185,0.007814967219575983
2186,0.008027486963552603
2187,0.0651851849820464
2188,0.06516961208307548
2189,0.062380370814948835
2190,0.06516788182043123
2191,0.07773677471131876
2192,0.012082555174702695
2193,0.01210747115115388
2194,0.012284012798989729
2195,0.012335954661536235
2196,0.012352577771986584
2197,0.016550263292638815
2198,0.01745180772457963
2199,0.016529846355502188
2200,0.01691804806846537
2201,0.016817404626184026
2202,0.016633518501031945
2203,0.0266319996735654
2204,0.02661038053840752
2205,0.026653620669869125
2206,0.02674511471742716
2207,0.002907313766742803
2208,0.01742469101859978
2209,0.017017269581927952
2210,0.017400245732399566
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0026907298392782482
2219,0.0026782822180172468
2220,0.00268243140797136
2221,0.001398586041980084
2222,0.003886500736420142
2223,0.01766386111267142
2224,0.01740547379387622
2225,0.017596276462549833
2226,0.017536646729574112
2227,0.01854287639090619
2228,0.003914909115505189
2229,0.003912911442819529
2230,0.003896930487996308
2231,0.004132726527830764
2232,0.0039069184958746605
2233,0.004016806142172387
2234,0.005874053548925463
2235,0.006102976818439303
2236,0.006035409817392764
2237,0.006149906170059514
2238,0.006078576090019824
2239,0.006026026563030264
2240,0.005403599517569236
2241,0.005210426316296919
2242,0.005451123690944524
2243,0.005232586255081085
2244,0.005490733978980529
2245,0.005318078460359194
2246,0.005236702734408546
2247,0.004972425476746148
2248,0.005473393419280437
2249,0.005848215601428668
2250,0.005679322600031159
2251,0.0057567825777214265
2252,0.005496610204609907
2253,0.003659242490195013
2254,0.0033595530872452795
2255,0.003676245733586014
2256,0.0037025257015748233
2257,0.003586605024777621
2258,0.0036453315880588645
2259,0.003656151113088735
2260,0.008668329346446752
2261,0.008720148652852937
2262,0.008636738601031018
2263,0.008751752186140091
2264,0.008936413677950911
2265,0.008763130644546242
2266,0.008990831841162162
2267,0.004814763572154234
2268,0.00450066213941915
2269,0.004978778564172353
2270,0.005079151219044935
2271,0.00502760224583601
2272,0.005172787102765496
2273,0.004946236027818507
2274,0.0006746161370385639
2275,0.001167741762485186
2276,0.0006335223349178687
2277,0.004284273091760587
2278,0.0041329529457204495
2279,0.004235843221668591
2280,0.0043024360950076855
2281,0.004393265859947133
2282,0.00930150611376209
2283,0.009143360527558932
2284,0.009247132305944246
2285,0.00939380383796333
2286,0.009285027955796188
2287,0.009367429588706287
2288,0.0035536380638771926
2289,0.0034755507736179063
2290,0.003528976944929894
2291,0.0038085764418091584
2292,0.0035844670264658022
2293,0.05519080506275071
2294,0.019132501083243048
2295,0.0014948372125379583
2296,0.011788667717942347
2297,0.007076909047906643
2298,0.029650665742329274
2299,0.012948654135564897
2300,0.013194006824053972
2301,0.013562035856787724
2302,0.0
2303,0.0
2304,0.0
2305,0.0209427830829494
2306,0.02414035563948019
2307,0.02094083181328519
2308,0.02377417328275667
2309,0.023888316639985595
2310,0.02480680076581745
2311,0.008518364982194906
2312,0.008494328773116516
2313,0.022229989015638694
2314,0.008576459579071032
2315,0.01534371297303039
2316,0.02233853059426362
2317,0.013944645354843108
2318,0.01378575918032454
2319,0.013777571892791237
2320,0.013823424138251803
2321,0.013803772151675432
2322,0.013862732721635235
2323,0.014183657088126234
2324,0.014039157529474345
2325,0.014065009384670939
2326,0.014133453305705857
2327,0.014115199813219268
2328,0.01421104509886089
2329,0.014249088839920815
2330,0.061714658927225205
2331,0.024052652207954887
2332,0.024630704464530778
2333,0.024148905480579186
2334,0.024433497469601242
2335,0.02451382308871955
2336,0.06184636984958717
2337,0.009843856864996227
2338,0.00995791040410528
2339,0.009837522060174297
2340,0.009861278393746646
2341,0.009880285062102628
2342,0.010097378835687267
2343,0.010046654171073154
2344,0.015863840094218384
2345,0.01585842603286186
2346,0.015867900735170908
2347,0.01578129137219873
2348,0.01587466865093147
2349,0.01594777654937595
2350,0.01592475825472067
2351,0.014920961669295834
2352,0.015274808438593405
2353,0.015226883411431481
2354,0.015256169587637775
2355,0.015281465584591114
2356,0.015350712808956484
2357,0.015374688490320133
2358,0.34089012929541535
2359,0.34089012929541535
2360,0.09593341949833367
2361,0.09568895059792543
2362,0.002698561951035938
2363,0.0026192775858975303
2364,0.002689046515695243
2365,0.0027271104038724243
2366,0.002752489510296758
2367,0.0028080151806532255
2368,0.0028381627903844857
2369,0.003165131934618873
2370,0.003132173542811841
2371,0.0031585399085949377
2372,0.003148652195508592
2373,0.0032013911856296094
2374,0.003270628001872769
2375,0.003579129723661685
2376,0.0016633523306666433
2377,0.002153643193039259
2378,0.0020223675447737467
2379,0.002196322612213178
2380,0.002270208046776248
2381,0.0021093299617532973
2382,0.12082274117549802
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.01338423619266892
2396,0.02489239716138836
2397,0.0027042101948063784
2398,0.0029736974107080682
2399,0.0028402561306725507
2400,0.003101830393045729
2401,0.008692476095725965
2402,0.008737412747648275
2403,0.008486204183204723
2404,0.00876404569276935
2405,0.008729090535059486
2406,0.008812325150504103
2407,0.008837300948901379
2408,0.0024409553726834066
2409,0.0018365140392813672
2410,0.0021511547333810666
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.001895791010092179
2416,0.000818064651754513
2417,0.0018897493281512944
2418,0.0018494742259309515
2419,0.0016964728689187203
2420,0.0017206263448461153
2421,1.0
2422,0.003933270862346131
2423,0.003687113855611517
2424,0.003701005033870751
2425,0.003764514846778103
2426,0.003935256729713138
2427,0.0035628733506010146
2428,0.004264911112319136
2429,0.0035786494800778557
2430,0.003586537544816082
2431,0.0051186414911124625
2432,0.00511231272821348
2433,0.005150287676241194
2434,0.005169277284144097
2435,0.004919361327647863
2436,0.005207260768924027
2437,0.00470751564939075
2438,0.004517127726997568
2439,0.004574557112160833
2440,0.004536816318344159
2441,0.004540097900726455
2442,0.004607379817696552
2443,0.004689455408556817
2444,0.009653181493813445
2445,0.009639287194477434
2446,0.009721403450752758
2447,0.009755522893069805
2448,0.009766897294915504
2449,0.009830099841958517
2450,0.030775388387122626
2451,0.02916148652175854
2452,0.029403571801563166
2453,0.06497810973380347
2454,0.06493083750423233
2455,0.06493735729270612
2456,0.06493083750423233
2457,0.06497647951152878
2458,0.0034469874458460943
2459,0.0034997632192650526
2460,0.0034964644069041114
2461,0.003471724702020124
2462,0.003557499485351325
2463,0.0036598079119990697
2464,0.0035756479242155296
2465,0.005519577495713069
2466,0.005323161222887703
2467,0.005714082247999142
2468,0.005756645214263295
2469,0.005817458831109678
2470,0.012206442958157907
2471,0.01193481709204531
2472,0.012188224434044886
2473,0.012248957864842458
2474,0.012233773163173957
2475,0.012308186765406513
2476,0.012335527780376939
2477,0.0
2478,0.0
2479,0.0
2480,0.0
2481,0.0
2482,0.03594179013907717
2483,0.03539033496572863
2484,0.035702027020229954
2485,0.012987009148303308
2486,0.012978900371291346
2487,0.01314107591153335
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0013905703380925761
2499,0.00274812559677578
2500,0.0013921575841683578
2501,0.002671539308707053
2502,0.0013921575841683578
2503,0.0015080534630391156
2504,0.0015064654893987362
2505,0.015682072671463265
2506,0.015534134983829273
2507,0.005597974752456712
2508,0.005740247970383567
2509,0.005736938370578146
2510,0.005766726347313558
2511,0.005750177032867628
2512,0.005823002218158372
2513,0.00586107837948076
2514,0.061009219256944955
2515,0.06096473053650331
2516,0.06096068640017272
2517,0.060944510342778487
2518,0.05431095696557327
2519,0.05418176599923805
2520,0.06446242933847766
2521,0.004912544098997227
2522,0.0052180551776164295
2523,0.03206817023352927
2524,0.0304829966391128
2525,0.03207458855483756
2526,0.03207137937394665
2527,0.016391697428398355
2528,0.01631756404686635
2529,0.09508718235945213
2530,0.09557202848792087
2531,0.09508537498755554
2532,0.09502212518050082
2533,0.09502031827797654
2534,0.13079902411949265
2535,0.13122924027853852
2536,0.13073667537648534
2537,0.022974141462558675
2538,0.02301665817360886
2539,0.023222723547231927
2540,0.02302197338331462
2541,0.023225383811233666
2542,0.023017986963015075
2543,0.02320410266717524
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0026423471547748533
2551,0.002758621317743149
2552,0.002519671581532999
2553,0.002545493048289374
2554,0.0026810992387871053
2555,0.002797391316820653
2556,0.002768313257392153
2557,0.03435935493118037
2558,0.03452408691462109
2559,0.0008128922556299871
2560,0.0011566914906544989
2561,0.0011484057827108192
2562,0.0031285220080502253
2563,0.0031080786941333747
2564,0.0031516936172567454
2565,0.0031530567364918363
2566,0.0032375882339445716
2567,0.003236224539864191
2568,0.004098082963561345
2569,0.0035668419410794794
2570,0.0
2571,0.0
2572,0.0
2573,0.00037692751007062375
2574,0.000424880133840122
2575,0.005668607304032728
2576,0.0046783901034688335
2577,0.0047610252338820295
2578,0.003961234204540899
2579,0.004102283585955701
2580,0.005741992992574816
2581,0.004292586996598999
2582,0.0042971033605596525
2583,0.003980603060813727
2584,0.004402168287827401
2585,0.0041184359353407815
2586,0.004438245370186644
2587,0.004540230043842239
2588,0.004341005808130047
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0058590888287375405
2597,0.005252474146116858
2598,0.006044883512474255
2599,0.005871072489164317
2600,0.005873069807367534
2601,0.005944981154529762
2602,0.0
2603,0.011696041376106192
2604,0.012405637132430855
2605,0.011674094285100576
2606,0.011707015630790196
2607,0.012429219603075926
2608,0.011768166564176273
2609,0.011807373604073702
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0002234278802577744
2616,0.0
2617,0.0
2618,0.00041012939192918807
2619,0.0
2620,0.0
2621,0.010958001876337276
2622,0.02414219164438133
2623,0.018308521282139438
2624,0.024056662709531943
2625,0.0
2626,0.0620399129706718
2627,0.007600229956656216
2628,0.006827723336463227
2629,0.006815882761488568
2630,0.0076200103437460585
2631,0.006750767011966731
2632,0.007711015048193712
2633,0.032797863784286785
2634,0.03305453438660494
2635,0.03175513946236852
2636,0.011540608922137806
2637,0.011678323577197272
2638,0.011539189559563581
2639,0.011490935797005766
2640,0.01147532618411199
2641,0.011638563475891466
2642,0.006899323255625026
2643,0.0068623121497790535
2644,0.006735468150594799
2645,0.006895357457653666
2646,0.006919153407740517
2647,0.006867599036906529
2648,0.007006429102550889
2649,0.02166504996144325
2650,0.02111298150849722
2651,0.021689405922602822
2652,0.005651251361503951
2653,0.005649331874647932
2654,0.005589833140396926
2655,0.0060392094263333135
2656,0.006035366092672114
2657,0.005751079569986526
2658,0.008462631909330463
2659,0.00844878015455814
2660,0.008353377319131555
2661,0.009049711650940815
2662,0.008494955586115165
2663,0.008551916760870448
2664,0.007183344826795728
2665,0.007277859458845725
2666,0.007011448887053991
2667,0.007045509159333675
2668,0.007144619427388631
2669,0.007163206886111324
2670,0.0071725011229130395
2671,0.006575751816072337
2672,0.005913911830937444
2673,0.006567550764964487
2674,0.006917760427458895
2675,0.006522450966012552
2676,0.006320309722651611
2677,0.006276630249682819
2678,0.020754932385142023
2679,0.020270872236437427
2680,0.020721861054024262
2681,0.020781392586070233
2682,0.020870716354442733
2683,0.02087402525244834
2684,0.0010434604157419842
2685,0.0010087859163846178
2686,0.0009945092262069492
2687,0.0011311825533904666
2688,0.0010862985849362842
2689,0.0011801537543853742
2690,0.002758621317743149
2691,0.002426090969017409
2692,0.0023470585944512772
2693,0.0022793363062614514
2694,0.0023906039757028005
2695,0.0024664231728316276
2696,0.0028846456670049685
2697,0.02487359485924856
2698,0.02487359485924856
2699,0.02507484530320858
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.0
2722,0.0
2723,0.0
2724,0.0
2725,0.0
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.000490071281910914
2739,0.00036064815239136963
2740,0.001567877177105226
2741,0.0016073217432093984
2742,0.00023391965062067717
2743,0.00030576630156616707
2744,0.0003541138202600854
2745,0.07859280568313581
2746,0.08892430984013407
2747,0.020259922227692406
2748,0.040459545665326724
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.005802975868356901
2772,0.005719494020959609
2773,0.005729744732338141
2774,0.00569167270081804
2775,0.005719494020959609
2776,0.0057736809358739745
2777,0.008318091640167667
2778,0.008389521478702644
2779,0.008208237181355221
2780,0.008329079592322639
2781,0.008351056864238244
2782,0.008345562375295398
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.0
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.000809751198723994
2812,0.001418620614571083
2813,8.91121869789213e-05
2814,0.0008531805885816866
2815,0.0008206076642330425
2816,0.0014199817693790239
2817,0.0
2818,0.0006167857217750866
2819,0.0007318906137763325
2820,0.00047141585131668635
2821,0.0006408132744838223
2822,0.000578853211538521
2823,0.0006446073559719441
2824,0.0006572548045417971
2825,0.05089439900555019
2826,0.006349799473196495
2827,0.006114408825184135
2828,0.006093881742026219
2829,0.006147571468410037
2830,0.006133358376208757
2831,0.0062028521758036356
2832,0.006215489457671082
2833,0.04778295997329301
2834,0.018677636630354665
2835,0.019138658733315533
2836,0.024829542477391494
2837,0.024583423174659804
2838,0.024812290730427115
2839,0.024580289424264056
2840,0.02481072244761128
2841,0.024804449412072986
2842,0.010908670314493949
2843,0.010486173501034037
2844,0.01099515466566635
2845,0.011018220866188944
2846,0.010937495993263829
2847,0.011100887573897173
2848,0.01365691298547431
2849,0.013698963110353214
2850,0.013644899921388851
2851,0.013644899921388851
2852,0.013718488710005533
2853,0.013750033181865441
2854,0.013747028780452482
2855,0.0666652476598042
2856,0.06347156862406012
2857,0.13250748529160408
2858,0.010631643189168287
2859,0.010548183277178758
2860,0.01062907468598822
2861,0.010656045571972528
2862,0.010590550993391436
2863,0.010671459097588413
2864,0.010762679474747657
2865,0.05164616079176099
2866,0.07750577151262175
2867,0.07835602623401705
2868,0.07747747930284407
2869,0.07751991881489924
2870,0.07750930826334727
2871,0.07757297830994131
2872,0.07755529056378012
2873,0.01657993210201054
2874,0.015997471945650977
2875,0.015885613671345607
2876,0.015896797278007132
2877,0.015877625682646987
2878,0.016227735728547726
2879,0.015951124672108075
2880,0.011086241421736441
2881,0.01101601206998108
2882,0.011117849224213067
2883,0.011425296066823121
2884,0.003832532486752053
2885,0.0035746676481976042
2886,0.0037559581924305864
2887,0.003649186358071164
2888,0.003874857353608817
2889,0.0038526865198082027
2890,0.006332903076479256
2891,0.006292835734979029
2892,0.0063358712745831035
2893,0.00634329191884413
2894,0.006353681178435259
2895,0.006534818173459594
2896,0.0064323562577938585
2897,0.034858555556853625
2898,0.034835712020568024
2899,0.03470246840634584
2900,0.03437514481050863
2901,0.034713888595431126
2902,0.007161063271151834
2903,0.007238293451428084
2904,0.007284639972596508
2905,0.006160586677336246
2906,0.007184230485310981
2907,0.00725374159058608
2908,0.003504470582438962
2909,0.003985141405643332
2910,0.0041468152541437545
2911,0.003514194016900923
2912,0.004154608710243868
2913,0.00402993488053794
2914,0.004981141417840968
2915,0.0049376407189768955
2916,0.004971819214597574
2917,0.004058344453617361
2918,0.0049034668050258546
2919,0.004939194187553438
2920,0.0051194608150041876
2921,0.007908964639603847
2922,0.007406878005128336
2923,0.007447683887346348
2924,0.007506932813386538
2925,0.007479281166043855
2926,0.007588592958516884
2927,0.008018507799824992
2928,0.004101665454132042
2929,0.0036125367631703598
2930,0.0018218283352425813
2931,0.007089814660328621
2932,0.005577898416585195
2933,0.005436865502984526
2934,0.007093003830771666
2935,0.007080247390215402
2936,0.007153605709360992
2937,0.005747558840652958
2938,0.0
2939,0.0
2940,0.004897791647177334
2941,0.004712628358404307
2942,0.0046986954518707475
2943,0.004933641455385995
2944,0.004712628358404307
2945,0.0054173570638636915
2946,0.005401573435826693
2947,0.005431168342947331
2948,0.005444980186334896
2949,0.005519968613573757
2950,0.013955740052292559
2951,0.013771950572167705
2952,0.013796544818291461
2953,0.013826929143219398
2954,0.013973112676437815
2955,0.00663216376802632
2956,0.006263951415341946
2957,0.006285687589011613
2958,0.006436339119366854
2959,0.006074614539476873
2960,0.006367991315362405
2961,0.006380416826571884
2962,0.005105639399077984
2963,0.005221371661299347
2964,0.005133785644675053
2965,0.005046229770785745
2966,0.005046229770785745
2967,0.005130658130277948
2968,0.005308987843929207
2969,0.007265570467252273
2970,0.007256548929682468
2971,0.0075493073435466095
2972,0.007522206379315032
2973,0.007308105929700691
2974,0.007686157498515262
2975,0.0074035206311412315
2976,0.004510444480783445
2977,0.004182967609191916
2978,0.004156656417961112
2979,0.004533499202978715
2980,0.004546674284072713
2981,0.004629034267879873
2982,0.004484098828518195
2983,0.001239552344374129
2984,0.0006099818707587268
2985,0.0006141224879009841
2986,0.0006265444420891954
2987,0.005709329045916519
2988,0.0060648675419454085
2989,0.006052876981911991
2990,0.0061588083742350405
2991,0.00617680003525178
2992,0.0067690624153375605
2993,0.006807732165710059
2994,0.007089814660328621
2995,0.00712808735939984
2996,0.007137656438975697
2997,0.007159985699090324
2998,0.007233367148958939
2999,0.005407891703355908
3000,0.005368203866342403
3001,0.005182186283628099
3002,0.005262863897593677
3003,0.00544211166563506
3004,0.0054215789875053004
3005,0.005366835460163777
3006,0.04206046031160425
3007,0.04155971490772059
3008,0.041565969565565325
3009,0.041426310267946624
3010,0.04157430929265525
3011,0.041578479234759665
3012,0.04487393706308856
3013,0.045156056718141255
3014,0.04488904260956089
3015,0.04489072105951821
3016,0.006285681134609913
3017,0.006490672485797363
3018,0.006272567394774005
3019,0.006308631830346808
3020,0.006526768321967726
3021,0.006392255712549879
3022,0.006403735678199445
3023,0.009562907264290432
3024,0.009486057634472234
3025,0.009556994945456525
3026,0.009503790142619218
3027,0.009644215324839318
3028,0.009610210669780113
3029,0.0028921201108602717
3030,0.00365191733372826
3031,0.0037856743253316567
3032,0.003675797321572691
3033,0.0037203793342667386
3034,0.0037267488350007697
3035,0.0037140099939953057
3036,0.00615113846186345
3037,0.005533767777564874
3038,0.005794886984920844
3039,0.005555071004301465
3040,0.0053793864161855295
3041,0.00574956662991986
3042,0.005378056054252618
3043,0.07159243490271301
3044,0.07163492176725862
3045,0.07178872879747393
3046,0.07163289846107267
3047,0.09807190023118047
3048,0.00917462200048363
3049,0.008837950945943612
3050,0.008836531308000524
3051,0.008894742763921359
3052,0.009244283037507295
3053,0.0092741434328415
3054,0.0106485524827784
3055,0.009307729628307448
3056,0.009485189158812312
3057,0.009071910613412034
3058,0.009541761705787372
3059,0.009475436224832089
3060,0.009440327983845283
3061,0.030000794691038918
3062,0.0029647688727166767
3063,0.003203063828477135
3064,0.0031800461375464228
3065,0.0032079964663783937
3066,0.003281997709196734
3067,0.0033445047014407816
3068,0.014784652738714585
3069,0.007570738796107145
3070,0.004119722111967065
3071,0.005364124770979635
3072,0.0043639876689495465
3073,0.00763824879528276
3074,0.0043211448491394045
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0018425565533481945
3085,0.0016317843506804576
3086,0.0016770466109944661
3087,0.0016239813268541623
3088,0.001683290313663226
3089,0.0018300614776306256
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,1.0
3106,0.0
3107,0.0
3108,0.0
3109,0.038576276328983215
3110,0.03859033816182214
3111,0.03886051424676953
3112,0.038618464747227264
3113,0.03858471331191148
3114,0.038666288879655245
3115,0.038640968819137596
3116,0.025345348133865436
3117,0.025343912639811332
3118,0.02533817074206143
3119,0.025325251931131748
3120,0.02534821914551436
3121,0.025361139086375804
3122,0.02537980234544878
3123,0.012968260523662942
3124,0.012873266556698125
3125,0.012870152598656358
3126,0.012895065326322808
3127,0.01291063701547354
3128,0.012979163731475053
3129,0.0052687653744964156
3130,0.005247297492722602
3131,0.005291886693941248
3132,0.0052159246739646205
3133,0.005386045581821764
3134,0.039502709977898065
3135,0.010019196761871685
3136,0.009702954458399304
3137,0.009662410573338831
3138,0.010002979207847429
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.006059295803922555
3163,0.005264477934124333
3164,0.005407491776641756
3165,0.005243211469645495
3166,0.005338927529085569
3167,0.005250300051786337
3168,0.0050660746521942485
3169,0.004946886657363495
3170,0.017908223760220648
3171,0.017891578149091307
3172,0.02316674871093436
3173,0.017984807830734462
3174,0.00234301447202687
3175,0.0024790527537640306
3176,0.002487298092156139
3177,0.0023306482719072674
3178,0.0025317300635502014
3179,0.0027469324744690007
3180,0.002775636612100756
3181,0.0027920400845642336
3182,0.0028781715407152097
3183,0.28872035767635074
3184,1.0
3185,0.005853412629295044
3186,0.005850181529897036
3187,0.006011787311199892
3188,0.005964910955505252
3189,0.006057055523669528
3190,0.005953597280509714
3191,0.01971781909708087
3192,0.02191564768651394
3193,0.019462071770310452
3194,0.01966986647331148
3195,0.0189355090768617
3196,0.017261026846356553
3197,0.01895176618589578
3198,0.01894363763137874
3199,0.006669410969137982
3200,0.0066459511313987025
3201,0.006691308768836217
3202,0.006692872969482401
3203,0.0067851778281551485
3204,0.017139269649098857
3205,0.013082933788143403
3206,0.0
3207,0.0
3208,0.009638797831356627
3209,0.009696466250147195
3210,0.009630559485815038
3211,0.023296407021641312
3212,0.024860076534970646
3213,0.024343584622718524
3214,0.025068566881778016
3215,0.02384036139119016
3216,0.024622557110195058
3217,0.028796408554264078
3218,0.028891991761457122
3219,0.028790142049271286
3220,0.02881520898942797
3221,0.028821476107905437
3222,0.0288872901136871
3223,0.02864327354396038
3224,0.02823401517065782
3225,0.02864164171762746
3226,0.0286481690861501
3227,0.02589394014726328
3228,0.02804998333585473
3229,0.027554337158071047
3230,0.02744415612157294
3231,0.027168912994977246
3232,0.02717700411467858
3233,0.027598098806763904
3234,0.02735183539460409
3235,0.02677114858291679
3236,0.008556010887854341
3237,0.008971408246775846
3238,0.06841021263406585
3239,0.06840414655173147
3240,0.06838898214057897
3241,0.06840111357868282
3242,0.06837685142894888
3243,0.009560428652550579
3244,0.007052648862944433
3245,0.007060898138568139
3246,0.0
3247,0.0009548454276472884
3248,0.013760496063918876
3249,0.013431013733148874
3250,0.013755220156215059
3251,0.01388055984217716
3252,0.013454718696344748
3253,0.013839651059863962
3254,0.01386604288362311
3255,0.009157761421069626
3256,0.009510812255700338
3257,0.009147424785182694
3258,0.009175851789599437
3259,0.009205575151033008
3260,0.009629926399731233
3261,0.00928442757932777
